file path,line #,comment,satd
awesome-machine-learning/scripts/pull_R_packages.py,1,!/usr/bin/python,not
awesome-machine-learning/scripts/pull_R_packages.py,29,"print(""* [%s](%s) - %s"" % (package_name,package_link,",not
awesome-machine-learning/scripts/pull_R_packages.py,30,package_description)),not
